"country","year","item","r","n","survey","cc_rank"
"Colombia",2013,"PT_natgov_7",3,263,"amb_colombia2013",1252
"Colombia",2013,"PT_natgov_7",4,322,"amb_colombia2013",1252
"Colombia",2013,"PT_natgov_7",5,239,"amb_colombia2013",1252
"Colombia",2013,"PT_natgov_7",6,146,"amb_colombia2013",1252
"Colombia",2013,"PT_natgov_7",7,76,"amb_colombia2013",1252
"Colombia",2014,"PT_natgov_7",1,238.998636146495,"amb_combo",1252
"Colombia",2014,"PT_natgov_7",2,185.998938590996,"amb_combo",1252
"Colombia",2014,"PT_natgov_7",3,258.998522016495,"amb_combo",1252
"Colombia",2014,"PT_natgov_7",4,293.998322288994,"amb_combo",1252
"Colombia",2014,"PT_natgov_7",5,239.998630439995,"amb_combo",1252
"Colombia",2014,"PT_natgov_7",6,162.999069840497,"amb_combo",1252
"Colombia",2014,"PT_natgov_7",7,92.9994692954981,"amb_combo",1252
"Colombia",2015,"PT_natgov_4",1,432.534988815075,"lb2015",1252
"Colombia",2015,"PT_natgov_4",2,444.989264207067,"lb2015",1252
"Colombia",2015,"PT_natgov_4",3,230.010722273989,"lb2015",1252
"Colombia",2015,"PT_natgov_4",4,75.495071409341,"lb2015",1252
"Colombia",2016,"PT_natgov_4",1,458.290979835068,"lb2016",1252
"Colombia",2016,"PT_natgov_4",2,441.130610062237,"lb2016",1252
"Colombia",2016,"PT_natgov_4",3,217.856706229488,"lb2016",1252
"Colombia",2016,"PT_natgov_4",4,63.5776750452643,"lb2016",1252
"Colombia",2017,"PT_natgov_4",1,578.118694033356,"lb2017",1252
"Colombia",2017,"PT_natgov_4",2,415.267401234031,"lb2017",1252
"Colombia",2017,"PT_natgov_4",3,162.339043469774,"lb2017",1252
"Colombia",2017,"PT_natgov_4",4,40.5094645131185,"lb2017",1252
"Colombia",2017,"PT_natgov_right_4",1,356.729974406159,"pew2017",1252
"Colombia",2017,"PT_natgov_right_4",2,509.159440915313,"pew2017",1252
"Colombia",2017,"PT_natgov_right_4",3,49.5124265901461,"pew2017",1252
"Colombia",2017,"PT_natgov_right_4",4,71.599858854139,"pew2017",1252
"Colombia",2018,"PT_natgov_4",1,1318.54157520809,"wvs7, lb2018, wellcome2018",1252
"Colombia",2018,"PT_natgov_4",2,1611.35428205989,"wvs7, lb2018, wellcome2018",1252
"Colombia",2018,"PT_natgov_4",3,524.973664318851,"wvs7, lb2018, wellcome2018",1252
"Colombia",2018,"PT_natgov_4",4,223.116877753844,"wvs7, lb2018, wellcome2018",1252
"Finland",1975,"PT_natgov_right_4",1,87,"pa_w1",1179
"Finland",1975,"PT_natgov_right_4",2,502,"pa_w1",1179
"Finland",1975,"PT_natgov_right_4",3,546,"pa_w1",1179
"Finland",1975,"PT_natgov_right_4",4,39,"pa_w1",1179
"Finland",1982,"PT_natgov_right_4",1,243,"fsdvoter_combo",1179
"Finland",1982,"PT_natgov_right_4",2,1401,"fsdvoter_combo",1179
"Finland",1982,"PT_natgov_right_4",3,1124,"fsdvoter_combo",1179
"Finland",1982,"PT_natgov_right_4",4,214,"fsdvoter_combo",1179
"Finland",1983,"PT_natgov_right_4",1,149,"fsdvoter_combo",1179
"Finland",1983,"PT_natgov_right_4",2,412,"fsdvoter_combo",1179
"Finland",1983,"PT_natgov_right_4",3,376,"fsdvoter_combo",1179
"Finland",1983,"PT_natgov_right_4",4,143,"fsdvoter_combo",1179
"Finland",1984,"PT_natgov_right_4",1,105,"fsdvoter_combo",1179
"Finland",1984,"PT_natgov_right_4",2,558,"fsdvoter_combo",1179
"Finland",1984,"PT_natgov_right_4",3,414,"fsdvoter_combo",1179
"Finland",1984,"PT_natgov_right_4",4,79,"fsdvoter_combo",1179
"Finland",1987,"PT_natgov_right_4",1,128,"fsdvoter_combo",1179
"Finland",1987,"PT_natgov_right_4",2,466,"fsdvoter_combo",1179
"Finland",1987,"PT_natgov_right_4",3,428,"fsdvoter_combo",1179
"Finland",1987,"PT_natgov_right_4",4,77,"fsdvoter_combo",1179
"Finland",1996,"PT_natgov_4",1,143.118656431392,"wvs_combo",1179
"Finland",1996,"PT_natgov_4",2,521.432307697588,"wvs_combo",1179
"Finland",1996,"PT_natgov_4",3,277.229844975493,"wvs_combo",1179
"Finland",1996,"PT_natgov_4",4,29.0240631923801,"wvs_combo",1179
"Finland",1997,"PT_natgov_2",1,1060.37588580438,"eb48, eb472",1179
"Finland",1997,"PT_natgov_2",2,1186.46836675112,"eb48, eb472",1179
"Finland",1999,"PT_natgov_2",1,360.266914878871,"eb51",1179
"Finland",1999,"PT_natgov_2",2,543.28786644873,"eb51",1179
"Finland",2000,"PT_natgov_5",1,96,"fsdtrust2000",1179
"Finland",2000,"PT_natgov_5",2,233,"fsdtrust2000",1179
"Finland",2000,"PT_natgov_5",3,187,"fsdtrust2000",1179
"Finland",2000,"PT_natgov_5",4,228,"fsdtrust2000",1179
"Finland",2000,"PT_natgov_5",5,27,"fsdtrust2000",1179
"Finland",2001,"PT_natgov_2",1,732.224424140302,"eb551, eb562",1179
"Finland",2001,"PT_natgov_2",2,1122.0635775411,"eb551, eb562",1179
"Finland",2002,"PT_natgov_2",1,388.070755705544,"eb571",1179
"Finland",2002,"PT_natgov_2",2,550.453042180162,"eb571",1179
"Finland",2003,"PT_natgov_2",1,746.873570118,"eb591, eb601",1179
"Finland",2003,"PT_natgov_2",2,1122.82203524775,"eb591, eb601",1179
"Finland",2003,"PT_natgov_right_4",1,54,"fsdelection_combo",1179
"Finland",2003,"PT_natgov_right_4",2,240,"fsdelection_combo",1179
"Finland",2003,"PT_natgov_right_4",3,380,"fsdelection_combo",1179
"Finland",2003,"PT_natgov_right_4",4,25,"fsdelection_combo",1179
"Finland",2004,"PT_natgov_10",1,25.6542233736427,"ees2004",1179
"Finland",2004,"PT_natgov_10",2,23.0888010362784,"ees2004",1179
"Finland",2004,"PT_natgov_10",3,34.6332015544176,"ees2004",1179
"Finland",2004,"PT_natgov_10",4,42.3294685665104,"ees2004",1179
"Finland",2004,"PT_natgov_10",5,135.967383880306,"ees2004",1179
"Finland",2004,"PT_natgov_10",6,115.444005181392,"ees2004",1179
"Finland",2004,"PT_natgov_10",7,283.479168278751,"ees2004",1179
"Finland",2004,"PT_natgov_10",8,325.808636845262,"ees2004",1179
"Finland",2004,"PT_natgov_10",9,103.899604663253,"ees2004",1179
"Finland",2004,"PT_natgov_10",10,43.6121797351925,"ees2004",1179
"Finland",2004,"PT_natgov_2",1,677.018899233648,"eb61, eb62",1179
"Finland",2004,"PT_natgov_2",2,1282.30103465753,"eb61, eb62",1179
"Finland",2005,"PT_dntrustgov_4",1,49.3481094408031,"gallup_vop2005",1179
"Finland",2005,"PT_dntrustgov_4",2,184.505600847741,"gallup_vop2005",1179
"Finland",2005,"PT_dntrustgov_4",3,158.944966984818,"gallup_vop2005",1179
"Finland",2005,"PT_dntrustgov_4",4,113.580695613232,"gallup_vop2005",1179
"Finland",2005,"PT_natgov_2",1,649.683361368117,"eb634, eb642",1179
"Finland",2005,"PT_natgov_2",2,1352.40918195294,"eb634, eb642",1179
"Finland",2005,"PT_natgov_4",1,44.064232655695,"wvs_combo",1179
"Finland",2005,"PT_natgov_4",2,316.056235054728,"wvs_combo",1179
"Finland",2005,"PT_natgov_4",3,575.745437481395,"wvs_combo",1179
"Finland",2005,"PT_natgov_4",4,69.810077951984,"wvs_combo",1179
"Finland",2006,"PT_natgov_2",1,953.161901555133,"eb652, eb661, eb663",1179
"Finland",2006,"PT_natgov_2",2,2016.38879787971,"eb652, eb661, eb663",1179
"Finland",2007,"PT_natgov_10",1,32.5126062851306,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",2,25.0297937808138,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",3,43.1642016444607,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",4,61.4793484563418,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",5,75.7291192023785,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",6,116.551716244121,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",7,236.680303283928,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",8,261.349319319152,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",9,125.961143923251,"eqls_combo",1179
"Finland",2007,"PT_natgov_10",10,21.0491359712806,"eqls_combo",1179
"Finland",2007,"PT_natgov_2",1,632.514094073526,"eb672, eb681",1179
"Finland",2007,"PT_natgov_2",2,1377.87321502357,"eb672, eb681",1179
"Finland",2008,"PT_natgov_2",1,670.080331693941,"eb692, eb701",1179
"Finland",2008,"PT_natgov_2",2,1296.78734972396,"eb692, eb701",1179
"Finland",2009,"PT_natgov_10",1,37.4800944044277,"eb721",1179
"Finland",2009,"PT_natgov_10",2,44.142393409783,"eb721",1179
"Finland",2009,"PT_natgov_10",3,70.4198894866971,"eb721",1179
"Finland",2009,"PT_natgov_10",4,76.5590885701484,"eb721",1179
"Finland",2009,"PT_natgov_10",5,157.161376536669,"eb721",1179
"Finland",2009,"PT_natgov_10",6,189.20347175296,"eb721",1179
"Finland",2009,"PT_natgov_10",7,232.789865245751,"eb721",1179
"Finland",2009,"PT_natgov_10",8,155.707376753744,"eb721",1179
"Finland",2009,"PT_natgov_10",9,30.3791954645529,"eb721",1179
"Finland",2009,"PT_natgov_10",10,4.33049935348022,"eb721",1179
"Finland",2009,"PT_natgov_2",1,1202.75905462942,"eb711, eb713, eb724",1179
"Finland",2009,"PT_natgov_2",2,1767.02408801036,"eb711, eb713, eb724",1179
"Finland",2009,"PT_natgov_4",1,183.923691755817,"evs_combo",1179
"Finland",2009,"PT_natgov_4",2,436.795326077272,"evs_combo",1179
"Finland",2009,"PT_natgov_4",3,413.288584491684,"evs_combo",1179
"Finland",2009,"PT_natgov_4",4,43.8914169178337,"evs_combo",1179
"Finland",2010,"PT_natgov_10",1,63.8929884639992,"eb741",1179
"Finland",2010,"PT_natgov_10",2,59.2684892989613,"eb741",1179
"Finland",2010,"PT_natgov_10",3,88.6045840022735,"eb741",1179
"Finland",2010,"PT_natgov_10",4,94.2919829754028,"eb741",1179
"Finland",2010,"PT_natgov_10",5,127.192777035102,"eb741",1179
"Finland",2010,"PT_natgov_10",6,179.727967549773,"eb741",1179
"Finland",2010,"PT_natgov_10",7,200.392563818741,"eb741",1179
"Finland",2010,"PT_natgov_10",8,127.769976930887,"eb741",1179
"Finland",2010,"PT_natgov_10",9,37.1430932937437,"eb741",1179
"Finland",2010,"PT_natgov_10",10,9.83609822407372,"eb741",1179
"Finland",2010,"PT_natgov_2",1,956.623094336718,"eb734, eb742",1179
"Finland",2010,"PT_natgov_2",2,1005.91190510079,"eb734, eb742",1179
"Finland",2011,"PT_natgov_10",1,40.8544469052102,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",2,48.4427281374489,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",3,62.6502797855057,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",4,64.6579494271043,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",5,131.748490064033,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",6,134.463357102722,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",7,232.4078745994,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",8,195.83211172671,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",9,77.3264114099312,"eqls_combo",1179
"Finland",2011,"PT_natgov_10",10,25.3150732569482,"eqls_combo",1179
"Finland",2011,"PT_natgov_11",1,18,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",2,14,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",3,29,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",4,55,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",5,65,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",6,155,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",7,183,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",8,313,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",9,324,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",10,94,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_11",11,25,"fsdelection_combo",1179
"Finland",2011,"PT_natgov_2",1,729.216044488812,"eb753, eb763",1179
"Finland",2011,"PT_natgov_2",2,1175.38206299597,"eb753, eb763",1179
"Finland",2012,"PT_natgov_2",1,766.9030286553,"eb773, eb781",1179
"Finland",2012,"PT_natgov_2",2,1196.13023775959,"eb773, eb781",1179
"Finland",2013,"PT_natgov_2",1,885.724823689019,"eb793, eb801",1179
"Finland",2013,"PT_natgov_2",2,1012.13400519898,"eb793, eb801",1179
"Finland",2014,"PT_natgov_2",1,1316.74134010903,"eb812, eb814, eb823",1179
"Finland",2014,"PT_natgov_2",2,1594.89192586041,"eb812, eb814, eb823",1179
"Finland",2015,"PT_natgov_11",1,33,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",2,25,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",3,46,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",4,65,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",5,117,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",6,263,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",7,247,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",8,353,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",9,295,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",10,112,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_11",11,31,"fsdelection_combo",1179
"Finland",2015,"PT_natgov_2",1,695.562635711058,"eb833, eb843",1179
"Finland",2015,"PT_natgov_2",2,1100.36875480038,"eb833, eb843",1179
"Finland",2016,"PT_natgov_10",1,59.2289892857745,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",2,32.0014182188329,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",3,32.7140812418762,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",4,55.5865934985795,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",5,98.2030246528601,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",6,180.525733311516,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",7,290.687784225048,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",8,216.32833564415,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",9,72.1799026827667,"eqls_combo",1179
"Finland",2016,"PT_natgov_10",10,12.1943703681777,"eqls_combo",1179
"Finland",2016,"PT_natgov_2",1,933.147499431749,"eb852, eb862",1179
"Finland",2016,"PT_natgov_2",2,1006.4199886479,"eb852, eb862",1179
"Finland",2017,"PT_natgov_2",1,765.969293934239,"eb873, eb883",1179
"Finland",2017,"PT_natgov_2",2,1161.55842578331,"eb873, eb883",1179
"Finland",2017,"PT_natgov_4",1,167.726159537516,"evs2017",1179
"Finland",2017,"PT_natgov_4",2,510.381875934179,"evs2017",1179
"Finland",2017,"PT_natgov_4",3,455.224280195459,"evs2017",1179
"Finland",2017,"PT_natgov_4",4,43.8738350596822,"evs2017",1179
"Finland",2018,"PT_natgov_2",1,887.60834671831,"eb891, eb903",1179
"Finland",2018,"PT_natgov_2",2,999.651930467375,"eb891, eb903",1179
"Finland",2018,"PT_natgov_4",1,154.80864834655,"wellcome2018",1179
"Finland",2018,"PT_natgov_4",2,216.288018088734,"wellcome2018",1179
"Finland",2018,"PT_natgov_4",3,456.061208945707,"wellcome2018",1179
"Finland",2018,"PT_natgov_4",4,158.468190733696,"wellcome2018",1179
"Finland",2018,"PT_natgov_5",1,558.240364275783,"fsdeva2018",1179
"Finland",2018,"PT_natgov_5",2,579.934750532488,"fsdeva2018",1179
"Finland",2018,"PT_natgov_5",3,332.918771183757,"fsdeva2018",1179
"Finland",2018,"PT_natgov_5",4,432.849777704695,"fsdeva2018",1179
"Finland",2018,"PT_natgov_5",5,105.056336303276,"fsdeva2018",1179
"Finland",2019,"PT_natgov_11",1,51.3591134766469,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",2,20.1546630811536,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",3,53.3825029442727,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",4,85.3136550696184,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",5,113.232328088243,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",6,250.702137444334,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",7,245.523178205159,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",8,353.272191124759,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",9,323.23157684518,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",10,75.6396637733707,"fsdelection2019",1179
"Finland",2019,"PT_natgov_11",11,26.188989947263,"fsdelection2019",1179
"Finland",2019,"PT_natgov_2",1,1153.42657047496,"eb912, eb915, eb923",1179
"Finland",2019,"PT_natgov_2",2,1591.62214692478,"eb912, eb915, eb923",1179
"Finland",2020,"PT_natgov_2",1,379.215926347479,"eb931",1179
"Finland",2020,"PT_natgov_2",2,649.283041304929,"eb931",1179
"Finland",2020,"PT_natgov_5",1,167,"fsdeva2020",1179
"Finland",2020,"PT_natgov_5",2,241,"fsdeva2020",1179
"Finland",2020,"PT_natgov_5",3,370,"fsdeva2020",1179
"Finland",2020,"PT_natgov_5",4,833,"fsdeva2020",1179
"Finland",2020,"PT_natgov_5",5,449,"fsdeva2020",1179
"Spain",1985,"PT_natgov_right_4",1,194.187180209317,"eb24",1082
"Spain",1985,"PT_natgov_right_4",2,382.847892102484,"eb24",1082
"Spain",1985,"PT_natgov_right_4",3,227.305001466384,"eb24",1082
"Spain",1985,"PT_natgov_right_4",4,62.1807663400573,"eb24",1082
"Spain",1990,"PT_natgov_4",1,312.084302015149,"wvs_combo",1082
"Spain",1990,"PT_natgov_4",2,695.576226470176,"wvs_combo",1082
"Spain",1990,"PT_natgov_4",3,324.617302841822,"wvs_combo",1082
"Spain",1990,"PT_natgov_4",4,64.0002411480864,"wvs_combo",1082
"Spain",1995,"PT_natgov_4",1,274.631098004091,"wvs_combo",1082
"Spain",1995,"PT_natgov_4",2,536.522145072114,"wvs_combo",1082
"Spain",1995,"PT_natgov_4",3,318.60127380149,"wvs_combo",1082
"Spain",1995,"PT_natgov_4",4,46.0601841534735,"wvs_combo",1082
"Spain",1996,"PT_natgov_4",1,400.99994438963,"lb1996",1082
"Spain",1996,"PT_natgov_4",2,824.999885589639,"lb1996",1082
"Spain",1996,"PT_natgov_4",3,906.999874217942,"lb1996",1082
"Spain",1996,"PT_natgov_4",4,202.999971848117,"lb1996",1082
"Spain",1997,"PT_natgov_2",1,4076.67165342894,"eb48, eb472",1082
"Spain",1997,"PT_natgov_2",2,2080.33560546596,"eb48, eb472",1082
"Spain",1998,"PT_natgov_4",1,155.883697557842,"eb501",1082
"Spain",1998,"PT_natgov_4",2,304.807297496038,"eb501",1082
"Spain",1998,"PT_natgov_4",3,405.722743771959,"eb501",1082
"Spain",1998,"PT_natgov_4",4,90.6927933310274,"eb501",1082
"Spain",1999,"PT_natgov_2",1,464.516269515546,"eb51",1082
"Spain",1999,"PT_natgov_2",2,477.76351502605,"eb51",1082
"Spain",2000,"PT_natgov_4",1,343.871438924523,"wvs_combo, ases2000",1082
"Spain",2000,"PT_natgov_4",2,793.96832026474,"wvs_combo, ases2000",1082
"Spain",2000,"PT_natgov_4",3,806.594628028773,"wvs_combo, ases2000",1082
"Spain",2000,"PT_natgov_4",4,145.44858562514,"wvs_combo, ases2000",1082
"Spain",2001,"PT_natgov_2",1,867.756989889457,"eb551, eb562",1082
"Spain",2001,"PT_natgov_2",2,1004.86613946215,"eb551, eb562",1082
"Spain",2002,"PT_natgov_2",1,445.759585953744,"eb571",1082
"Spain",2002,"PT_natgov_2",2,477.159274612647,"eb571",1082
"Spain",2002,"PT_natgov_4",1,535.73664326499,"lb2002",1082
"Spain",2002,"PT_natgov_4",2,810.627729884105,"lb2002",1082
"Spain",2002,"PT_natgov_4",3,907.943187555835,"lb2002",1082
"Spain",2002,"PT_natgov_4",4,174.565872524547,"lb2002",1082
"Spain",2003,"PT_natgov_2",1,1060.82478402721,"eb591, eb601",1082
"Spain",2003,"PT_natgov_2",2,790.153209725175,"eb591, eb601",1082
"Spain",2003,"PT_natgov_4",1,531.005120172596,"lb2003",1082
"Spain",2003,"PT_natgov_4",2,788.007598297562,"lb2003",1082
"Spain",2003,"PT_natgov_4",3,890.008581833541,"lb2003",1082
"Spain",2003,"PT_natgov_4",4,201.001938144429,"lb2003",1082
"Spain",2004,"PT_natgov_10",1,12.4236093788964,"ees2004",1082
"Spain",2004,"PT_natgov_10",2,29.6255300573683,"ees2004",1082
"Spain",2004,"PT_natgov_10",3,48.7387752556704,"ees2004",1082
"Spain",2004,"PT_natgov_10",4,76.4529807932085,"ees2004",1082
"Spain",2004,"PT_natgov_10",5,279.053379895211,"ees2004",1082
"Spain",2004,"PT_natgov_10",6,184.442816163615,"ees2004",1082
"Spain",2004,"PT_natgov_10",7,176.797518084295,"ees2004",1082
"Spain",2004,"PT_natgov_10",8,113.723808929898,"ees2004",1082
"Spain",2004,"PT_natgov_10",9,45.8717884759251,"ees2004",1082
"Spain",2004,"PT_natgov_10",10,61.1623846345668,"ees2004",1082
"Spain",2004,"PT_natgov_2",1,947.261290727791,"eb61, eb62",1082
"Spain",2004,"PT_natgov_2",2,939.822755907241,"eb61, eb62",1082
"Spain",2004,"PT_natgov_4",1,390.16384131372,"lb2004",1082
"Spain",2004,"PT_natgov_4",2,855.359190572387,"lb2004",1082
"Spain",2004,"PT_natgov_4",3,955.401201165648,"lb2004",1082
"Spain",2004,"PT_natgov_4",4,187.078559809399,"lb2004",1082
"Spain",2005,"PT_dntrustgov_4",1,183.202918573872,"gallup_vop2005",1082
"Spain",2005,"PT_dntrustgov_4",2,232.057030193572,"gallup_vop2005",1082
"Spain",2005,"PT_dntrustgov_4",3,158.775862764023,"gallup_vop2005",1082
"Spain",2005,"PT_dntrustgov_4",4,90.9229299588848,"gallup_vop2005",1082
"Spain",2005,"PT_natgov_2",1,1004.81867854087,"eb634, eb642",1082
"Spain",2005,"PT_natgov_2",2,834.221132712028,"eb634, eb642",1082
"Spain",2006,"PT_natgov_2",1,1482.84571522626,"eb652, eb661, eb663",1082
"Spain",2006,"PT_natgov_2",2,1181.91445919674,"eb652, eb661, eb663",1082
"Spain",2006,"PT_natgov_4",1,490.388708168375,"lb2006",1082
"Spain",2006,"PT_natgov_4",2,744.590201790349,"lb2006",1082
"Spain",2006,"PT_natgov_4",3,963.763930543153,"lb2006",1082
"Spain",2006,"PT_natgov_4",4,224.177695162686,"lb2006",1082
"Spain",2007,"PT_natgov_10",1,60.0520408795279,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",2,47.3467029501404,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",3,60.6960796662907,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",4,96.2594433726126,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",5,232.208139557614,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",6,161.6573362534,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",7,159.195105656453,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",8,102.496887506999,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",9,34.6881751080653,"eqls_combo",1082
"Spain",2007,"PT_natgov_10",10,22.9151380843177,"eqls_combo",1082
"Spain",2007,"PT_natgov_11",1,150.166478569916,"intune2007",1082
"Spain",2007,"PT_natgov_11",2,24.3439076303292,"intune2007",1082
"Spain",2007,"PT_natgov_11",3,47.4481125680933,"intune2007",1082
"Spain",2007,"PT_natgov_11",4,80.950995307861,"intune2007",1082
"Spain",2007,"PT_natgov_11",5,85.8714936330922,"intune2007",1082
"Spain",2007,"PT_natgov_11",6,181.272182634251,"intune2007",1082
"Spain",2007,"PT_natgov_11",7,107.538131606049,"intune2007",1082
"Spain",2007,"PT_natgov_11",8,121.13324770695,"intune2007",1082
"Spain",2007,"PT_natgov_11",9,91.2877529963572,"intune2007",1082
"Spain",2007,"PT_natgov_11",10,50.4435855874482,"intune2007",1082
"Spain",2007,"PT_natgov_11",11,61.8671963183652,"intune2007",1082
